vehicle_id,timestamp_lend,lng_lend,lat_lend,timestamp_returned,lng_returned,lat_returned,current_range_meters_lend,pedelec_battery_lend,pedelec_battery_returned,current_range_meters_returned
8725,2024-03-02 03:00:00+00:00,8.6727,49.3986,2024-03-02 03:15:00+00:00,8.6932,49.378,9000,30,24,5000
1021,2024-03-02 03:03:00+00:00,8.693,49.41,2024-03-02 03:12:00+00:00,8.6918,49.403,19000,50,47,18000
11589,2024-03-02 03:36:00+00:00,8.6714,49.3819,2024-03-02 03:45:00+00:00,8.6779,49.3962,11000,34,30,9000
4833,2024-03-02 03:42:00+00:00,8.7104,49.4133,2024-03-02 15:33:00+00:00,8.6933,49.4097,3000,19,14,0
5090,2024-03-02 03:48:00+00:00,8.6923,49.4028,2024-03-02 03:54:00+00:00,8.6927,49.4081,25000,61,59,24000
8643,2024-03-02 03:48:00+00:00,8.6924,49.4028,2024-03-02 03:54:00+00:00,8.6928,49.4082,29000,69,66,28000
1021,2024-03-02 03:48:00+00:00,8.6915,49.4027,2024-03-02 03:54:00+00:00,8.6925,49.4082,17000,46,46,17000
5457,2024-03-02 03:54:00+00:00,8.6468,49.4286,2024-03-02 04:12:00+00:00,8.6393,49.4016,10000,33,23,5000
9597,2024-03-02 04:03:00+00:00,8.677,49.4042,2024-03-02 14:24:00+00:00,8.677,49.4042,0,8,100,46000
5933,2024-03-02 04:03:00+00:00,8.6393,49.4016,2024-03-02 04:18:00+00:00,8.6727,49.406,10000,33,22,4000
1015,2024-03-02 04:03:00+00:00,8.7077,49.4133,2024-03-02 04:12:00+00:00,8.6912,49.4145,5000,24,21,4000
9575,2024-03-02 04:06:00+00:00,8.6908,49.3831,2024-03-02 15:09:00+00:00,8.6938,49.4081,4000,22,100,46000
4881,2024-03-02 04:09:00+00:00,8.6731,49.4027,2024-03-02 04:15:00+00:00,8.6668,49.4044,23000,57,56,22000
8648,2024-03-02 04:09:00+00:00,8.7071,49.4124,2024-03-02 04:30:00+00:00,8.67,49.3994,40000,89,79,35000
6644,2024-03-02 04:24:00+00:00,8.6789,49.3752,2024-03-02 04:33:00+00:00,8.6752,49.3789,13000,39,39,13000
1166,2024-03-02 04:30:00+00:00,8.6521,49.4097,2024-03-02 04:39:00+00:00,8.6414,49.4122,9000,31,31,9000
5496,2024-03-02 04:42:00+00:00,8.6801,49.4354,2024-03-02 04:51:00+00:00,8.6844,49.4236,6000,25,21,4000
6273,2024-03-02 04:42:00+00:00,8.6472,49.3984,2024-03-02 04:57:00+00:00,8.6444,49.4245,30000,70,62,26000
936,2024-03-02 04:51:00+00:00,8.6895,49.3757,2024-03-02 05:09:00+00:00,8.6924,49.4068,13000,39,28,8000
272,2024-03-02 04:57:00+00:00,8.6759,49.4191,2024-03-02 05:06:00+00:00,8.6768,49.4052,12000,36,33,10000
763,2024-03-02 05:00:00+00:00,8.6784,49.377,2024-03-02 05:06:00+00:00,8.6788,49.3834,27000,64,64,27000
8225,2024-03-02 05:03:00+00:00,8.7092,49.4152,2024-03-02 05:09:00+00:00,8.7092,49.4152,40000,88,88,40000
4622,2024-03-02 05:30:00+00:00,8.684,49.3981,2024-03-03 15:27:00+00:00,8.6841,49.398,31000,72,73,32000
12840,2024-03-02 05:36:00+00:00,8.6706,49.4044,2024-03-02 05:51:00+00:00,8.6501,49.4014,5000,24,16,1000
9369,2024-03-02 05:48:00+00:00,8.6825,49.3963,2024-03-02 05:54:00+00:00,8.6825,49.3963,12000,37,37,12000
3337,2024-03-02 05:48:00+00:00,8.6937,49.4088,2024-03-03 09:27:00+00:00,8.7043,49.4096,1000,16,100,46000
11424,2024-03-02 05:48:00+00:00,8.6907,49.4094,2024-03-02 05:54:00+00:00,8.6907,49.4094,27000,64,64,27000
10190,2024-03-02 05:48:00+00:00,8.6817,49.4341,2024-03-02 05:54:00+00:00,8.6817,49.4341,43000,95,95,43000
12840,2024-03-02 05:54:00+00:00,8.6501,49.4014,2024-03-03 16:21:00+00:00,8.6501,49.401,1000,16,100,46000
12757,2024-03-02 06:15:00+00:00,8.6461,49.4169,2024-03-02 06:30:00+00:00,8.668,49.4091,20000,51,47,18000
11928,2024-03-02 06:27:00+00:00,8.6817,49.3829,2024-03-02 06:39:00+00:00,8.6817,49.3829,28000,67,67,28000
12175,2024-03-02 06:27:00+00:00,8.6379,49.4012,2024-03-02 06:33:00+00:00,8.6468,49.4038,6000,25,23,5000
5933,2024-03-02 06:30:00+00:00,8.6729,49.406,2024-03-02 06:39:00+00:00,8.6754,49.4048,3000,19,17,2000
5725,2024-03-02 06:30:00+00:00,8.6855,49.3789,2024-03-02 06:42:00+00:00,8.6892,49.3984,12000,36,31,9000
12078,2024-03-02 06:33:00+00:00,8.6415,49.3977,2024-03-02 06:42:00+00:00,8.6466,49.4038,32000,74,74,32000
5933,2024-03-02 06:39:00+00:00,8.6754,49.4048,2024-03-03 07:33:00+00:00,8.6754,49.4052,2000,17,100,46000
11928,2024-03-02 06:39:00+00:00,8.6817,49.3829,2024-03-02 06:54:00+00:00,8.6738,49.4009,28000,67,57,23000
5335,2024-03-02 06:42:00+00:00,8.685,49.3838,2024-03-02 06:57:00+00:00,8.6739,49.4009,20000,52,43,16000
3670,2024-03-02 06:45:00+00:00,8.6713,49.4197,2024-03-03 09:12:00+00:00,8.6701,49.4188,1000,16,100,46000
6412,2024-03-02 06:48:00+00:00,8.6461,49.4285,2024-03-02 06:57:00+00:00,8.6383,49.4261,31000,71,69,29000
1958,2024-03-02 06:54:00+00:00,8.6682,49.4021,2024-03-02 07:03:00+00:00,8.6807,49.4024,41000,90,85,38000
5195,2024-03-02 06:57:00+00:00,8.6876,49.4087,2024-03-02 07:03:00+00:00,8.6728,49.4077,12000,36,36,12000
4617,2024-03-02 07:00:00+00:00,8.6925,49.4083,2024-03-02 07:06:00+00:00,8.6926,49.4092,4000,21,21,4000
11402,2024-03-02 07:00:00+00:00,8.6693,49.418,2024-03-03 08:57:00+00:00,8.6677,49.4178,1000,16,100,46000
4463,2024-03-02 07:00:00+00:00,8.6763,49.4042,2024-03-02 07:09:00+00:00,8.6596,49.4059,11000,34,29,8000
10382,2024-03-02 07:06:00+00:00,8.7044,49.4127,2024-03-02 07:21:00+00:00,8.674,49.4139,13000,39,30,9000
8648,2024-03-02 07:09:00+00:00,8.6701,49.3996,2024-03-02 07:24:00+00:00,8.6854,49.4055,35000,79,76,33000
1958,2024-03-02 07:18:00+00:00,8.6806,49.4024,2024-03-02 07:30:00+00:00,8.6917,49.4138,38000,85,79,35000
7243,2024-03-02 07:18:00+00:00,8.691,49.4001,2024-03-02 07:27:00+00:00,8.6778,49.4039,18000,47,45,17000
4416,2024-03-02 07:27:00+00:00,8.6819,49.4296,2024-03-02 07:39:00+00:00,8.6674,49.4183,19000,50,43,16000
7085,2024-03-02 07:27:00+00:00,8.6916,49.4014,2024-03-02 07:33:00+00:00,8.6911,49.4017,10000,33,33,10000
12519,2024-03-02 07:27:00+00:00,8.7111,49.4115,2024-03-02 07:33:00+00:00,8.7015,49.4107,38000,85,83,37000
1958,2024-03-02 07:30:00+00:00,8.6917,49.4138,2024-03-02 07:42:00+00:00,8.6828,49.4031,35000,79,71,31000
2931,2024-03-02 07:36:00+00:00,8.6411,49.4278,2024-03-02 07:48:00+00:00,8.6415,49.4278,29000,68,65,27000
991,2024-03-02 07:36:00+00:00,8.6948,49.4103,2024-03-02 07:42:00+00:00,8.7093,49.4133,12000,37,37,12000
5195,2024-03-02 07:39:00+00:00,8.6725,49.4076,2024-03-02 07:48:00+00:00,8.6543,49.414,10000,33,31,9000
11589,2024-03-02 07:42:00+00:00,8.6783,49.3963,2024-03-02 07:54:00+00:00,8.6758,49.4024,8000,29,26,6000
5858,2024-03-02 07:42:00+00:00,8.6489,49.4226,2024-03-04 03:39:00+00:00,8.649,49.4226,1000,16,100,46000
10304,2024-03-02 07:45:00+00:00,8.6794,49.4058,2024-03-03 08:21:00+00:00,8.6762,49.4061,1000,16,100,46000
1021,2024-03-02 07:45:00+00:00,8.692,49.4081,2024-03-02 07:54:00+00:00,8.7039,49.4104,16000,44,44,16000
1844,2024-03-02 07:45:00+00:00,8.6902,49.4162,2024-03-02 08:00:00+00:00,8.6678,49.4157,24000,59,55,22000
1855,2024-03-02 07:51:00+00:00,8.6902,49.4139,2024-03-02 07:57:00+00:00,8.6793,49.4142,21000,53,50,19000
6538,2024-03-02 07:57:00+00:00,8.6416,49.4126,2024-03-02 08:06:00+00:00,8.651,49.4137,39000,87,86,39000
8474,2024-03-02 07:57:00+00:00,8.6905,49.4159,2024-03-02 08:06:00+00:00,8.6934,49.4106,10000,33,30,9000
4359,2024-03-02 08:03:00+00:00,8.6824,49.3822,2024-03-02 08:39:00+00:00,8.6821,49.389,32000,74,74,32000
8855,2024-03-02 08:06:00+00:00,8.6388,49.4075,2024-03-02 08:15:00+00:00,8.6427,49.3966,34000,78,75,33000
960,2024-03-02 08:06:00+00:00,8.6638,49.4037,2024-03-02 08:12:00+00:00,8.6757,49.4025,11000,34,32,10000
3086,2024-03-02 08:09:00+00:00,8.702,49.4105,2024-03-02 08:18:00+00:00,8.6944,49.4069,40000,88,85,38000
924,2024-03-02 08:09:00+00:00,8.6831,49.4003,2024-03-02 08:24:00+00:00,8.682,49.382,28000,67,62,26000
4237,2024-03-02 08:15:00+00:00,8.6827,49.3745,2024-03-02 08:30:00+00:00,8.6923,49.3986,23000,57,50,19000
1660,2024-03-02 08:18:00+00:00,8.6927,49.4024,2024-03-02 08:24:00+00:00,8.6905,49.399,7000,27,27,7000
4959,2024-03-02 08:21:00+00:00,8.6618,49.3805,2024-03-02 08:27:00+00:00,8.6694,49.3802,7000,27,27,7000
5888,2024-03-02 08:21:00+00:00,8.6735,49.3932,2024-03-03 14:21:00+00:00,8.6728,49.3854,1000,16,100,46000
9526,2024-03-02 08:24:00+00:00,8.7104,49.4087,2024-03-03 10:48:00+00:00,8.7123,49.409,1000,16,100,46000
8643,2024-03-02 08:27:00+00:00,8.6921,49.4082,2024-03-02 08:33:00+00:00,8.6998,49.4101,28000,66,66,28000
5725,2024-03-02 08:30:00+00:00,8.6891,49.3984,2024-03-02 08:42:00+00:00,8.7104,49.4117,8000,29,19,3000
924,2024-03-02 08:33:00+00:00,8.682,49.382,2024-03-02 08:48:00+00:00,8.6818,49.382,25000,61,61,25000
3086,2024-03-02 08:33:00+00:00,8.6944,49.407,2024-03-02 08:48:00+00:00,8.6904,49.38,38000,85,77,34000
8725,2024-03-02 08:33:00+00:00,8.6932,49.378,2024-03-02 08:42:00+00:00,8.6825,49.3874,2000,17,16,1000
5560,2024-03-02 08:39:00+00:00,8.6883,49.4277,2024-03-02 08:48:00+00:00,8.6825,49.4274,18000,47,44,16000
513,2024-03-02 08:39:00+00:00,8.6893,49.4144,2024-03-02 08:51:00+00:00,8.677,49.4054,12000,36,33,10000
3712,2024-03-02 08:39:00+00:00,8.6541,49.4061,2024-03-02 09:00:00+00:00,8.6951,49.4088,21000,54,40,14000
1926,2024-03-02 08:42:00+00:00,8.683,49.3904,2024-03-02 09:00:00+00:00,8.6777,49.4166,32000,74,66,28000
1855,2024-03-02 08:42:00+00:00,8.6793,49.4143,2024-03-02 08:54:00+00:00,8.6797,49.3974,19000,49,44,16000
8725,2024-03-02 08:42:00+00:00,8.6825,49.3874,2024-03-03 14:27:00+00:00,8.6811,49.3876,1000,16,100,46000
2910,2024-03-02 08:45:00+00:00,8.6847,49.3799,2024-03-02 14:51:00+00:00,8.6847,49.3799,18000,48,48,18000
4193,2024-03-02 08:45:00+00:00,8.6845,49.4046,2024-03-02 09:00:00+00:00,8.704,49.4097,7000,27,22,4000
7085,2024-03-02 08:51:00+00:00,8.6912,49.4017,2024-03-02 09:00:00+00:00,8.7006,49.4094,10000,33,30,9000
7243,2024-03-02 08:54:00+00:00,8.6778,49.404,2024-03-02 09:09:00+00:00,8.6916,49.4163,16000,43,35,11000
777,2024-03-02 08:57:00+00:00,8.675,49.3975,2024-03-02 09:03:00+00:00,8.6711,49.3997,28000,67,67,28000
12776,2024-03-02 08:57:00+00:00,8.7072,49.4124,2024-03-02 09:12:00+00:00,8.6726,49.4077,13000,39,32,10000
11757,2024-03-02 09:03:00+00:00,8.6868,49.3917,2024-03-02 09:12:00+00:00,8.6786,49.3992,4000,22,20,3000
10424,2024-03-02 09:03:00+00:00,8.7104,49.4095,2024-03-02 09:18:00+00:00,8.7105,49.4095,12000,36,34,11000
10730,2024-03-02 09:03:00+00:00,8.6582,49.3825,2024-03-02 09:18:00+00:00,8.6757,49.4025,22000,56,50,19000
5063,2024-03-02 09:09:00+00:00,8.6905,49.3896,2024-03-02 09:21:00+00:00,8.6874,49.3898,8000,28,24,5000
11933,2024-03-02 09:09:00+00:00,8.6612,49.3891,2024-03-02 09:18:00+00:00,8.6472,49.4026,22000,55,48,18000
8803,2024-03-02 09:18:00+00:00,8.6766,49.4186,2024-03-03 08:48:00+00:00,8.6781,49.417,1000,16,100,46000
12007,2024-03-02 09:18:00+00:00,8.6946,49.4105,2024-03-02 09:33:00+00:00,8.714,49.413,7000,27,20,3000
6298,2024-03-02 09:24:00+00:00,8.6883,49.4057,2024-03-02 09:33:00+00:00,8.6764,49.4042,22000,55,54,21000
4919,2024-03-02 09:30:00+00:00,8.6845,49.4308,2024-03-02 09:39:00+00:00,8.6913,49.4308,23000,57,53,21000
12007,2024-03-02 09:33:00+00:00,8.714,49.413,2024-03-02 15:57:00+00:00,8.7137,49.4128,3000,20,100,46000
777,2024-03-02 09:36:00+00:00,8.6709,49.3995,2024-03-02 09:42:00+00:00,8.6675,49.4033,28000,66,63,26000
5063,2024-03-02 09:39:00+00:00,8.6875,49.3899,2024-03-02 09:45:00+00:00,8.6894,49.3881,4000,21,21,4000
3803,2024-03-02 09:45:00+00:00,8.6547,49.4147,2024-03-02 09:51:00+00:00,8.6523,49.4188,12000,36,35,11000
11589,2024-03-02 09:48:00+00:00,8.6758,49.4025,2024-03-02 09:57:00+00:00,8.6824,49.3963,5000,24,24,5000
3803,2024-03-02 09:51:00+00:00,8.6523,49.4188,2024-03-02 09:57:00+00:00,8.6546,49.4148,11000,35,33,10000
272,2024-03-02 09:51:00+00:00,8.6756,49.4053,2024-03-02 10:09:00+00:00,8.6477,49.4261,8000,29,23,5000
3712,2024-03-02 09:51:00+00:00,8.6955,49.4089,2024-03-02 10:09:00+00:00,8.7094,49.4132,13000,39,30,9000
5068,2024-03-02 09:51:00+00:00,8.6865,49.4006,2024-03-02 10:06:00+00:00,8.7085,49.4105,21000,53,49,19000
12179,2024-03-02 09:51:00+00:00,8.694,49.409,2024-03-02 10:09:00+00:00,8.7093,49.4133,31000,72,66,28000
1721,2024-03-02 09:51:00+00:00,8.6809,49.3799,2024-03-02 09:57:00+00:00,8.6868,49.3802,4000,21,20,3000
6957,2024-03-02 09:51:00+00:00,8.681,49.4322,2024-03-02 10:03:00+00:00,8.6766,49.4197,41000,91,88,40000
4787,2024-03-02 09:54:00+00:00,8.6826,49.4375,2024-03-02 10:00:00+00:00,8.6826,49.4375,16000,43,43,16000
3691,2024-03-02 09:57:00+00:00,8.6952,49.4099,2024-03-02 10:06:00+00:00,8.704,49.41,43000,94,94,43000
5560,2024-03-02 09:57:00+00:00,8.6827,49.4274,2024-03-02 10:18:00+00:00,8.6827,49.4287,15000,42,38,13000
1660,2024-03-02 09:57:00+00:00,8.6904,49.3992,2024-03-02 10:03:00+00:00,8.6931,49.406,6000,25,23,5000
5090,2024-03-02 10:00:00+00:00,8.6925,49.4082,2024-03-02 10:09:00+00:00,8.711,49.4116,24000,58,53,21000
3086,2024-03-02 10:03:00+00:00,8.6903,49.3798,2024-03-02 10:30:00+00:00,8.6834,49.3867,33000,76,70,30000
4919,2024-03-02 10:03:00+00:00,8.6914,49.4308,2024-03-02 10:09:00+00:00,8.6841,49.4279,21000,53,53,21000
960,2024-03-02 10:06:00+00:00,8.6758,49.4025,2024-03-02 10:12:00+00:00,8.676,49.3992,10000,32,30,9000
7248,2024-03-02 10:09:00+00:00,8.6807,49.4023,2024-03-02 10:21:00+00:00,8.6622,49.4028,14000,40,38,13000
152,2024-03-02 10:09:00+00:00,8.6838,49.3948,2024-03-02 10:27:00+00:00,8.6811,49.3749,28000,66,60,25000
8191,2024-03-02 10:12:00+00:00,8.6935,49.3778,2024-03-02 10:27:00+00:00,8.679,49.3837,37000,83,79,35000
1475,2024-03-02 10:12:00+00:00,8.6936,49.3778,2024-03-02 10:27:00+00:00,8.6789,49.3837,25000,60,58,24000
7455,2024-03-02 10:21:00+00:00,8.6413,49.4018,2024-03-02 10:30:00+00:00,8.6427,49.3965,2000,17,16,1000
6972,2024-03-02 10:24:00+00:00,8.6724,49.3996,2024-03-03 11:39:00+00:00,8.6728,49.3996,1000,16,100,46000
5090,2024-03-02 10:24:00+00:00,8.711,49.4116,2024-03-02 10:39:00+00:00,8.6828,49.4024,21000,53,50,19000
5560,2024-03-02 10:27:00+00:00,8.6827,49.4287,2024-03-02 10:33:00+00:00,8.686,49.4251,13000,38,36,12000
8855,2024-03-02 10:27:00+00:00,8.6428,49.3964,2024-03-02 10:33:00+00:00,8.6424,49.4021,32000,73,73,32000
3011,2024-03-02 10:27:00+00:00,8.6907,49.4,2024-03-02 10:36:00+00:00,8.6651,49.4015,40000,88,84,37000
1665,2024-03-02 10:30:00+00:00,8.6789,49.3837,2024-03-02 10:39:00+00:00,8.6873,49.3804,6000,26,26,6000
9744,2024-03-02 10:30:00+00:00,8.6761,49.4189,2024-03-02 10:36:00+00:00,8.6793,49.4138,19000,50,47,18000
7455,2024-03-02 10:30:00+00:00,8.6427,49.3965,2024-03-03 15:51:00+00:00,8.6453,49.3953,1000,16,100,46000
1721,2024-03-02 10:36:00+00:00,8.6871,49.3802,2024-03-02 10:42:00+00:00,8.6862,49.3878,3000,19,18,2000
7344,2024-03-02 10:39:00+00:00,8.6898,49.4075,2024-03-07 02:42:00+00:00,8.6741,49.4022,3000,19,90,41000
6957,2024-03-02 10:39:00+00:00,8.6767,49.4197,2024-03-02 10:51:00+00:00,8.6822,49.4317,39000,87,85,38000
10698,2024-03-02 10:42:00+00:00,8.6731,49.4151,2024-03-02 10:57:00+00:00,8.6684,49.4044,34000,78,71,31000
3799,2024-03-02 10:45:00+00:00,8.6748,49.4191,2024-03-02 11:03:00+00:00,8.6766,49.4052,25000,61,56,22000
11876,2024-03-02 10:45:00+00:00,8.6891,49.4312,2024-03-02 11:00:00+00:00,8.7092,49.4153,26000,63,53,21000
4526,2024-03-02 10:45:00+00:00,8.6784,49.3721,2024-03-02 10:51:00+00:00,8.6872,49.3738,36000,81,81,36000
11616,2024-03-02 10:48:00+00:00,8.6869,49.4142,2024-03-02 11:03:00+00:00,8.6763,49.4046,7000,27,21,4000
6298,2024-03-02 10:48:00+00:00,8.6787,49.4043,2024-03-02 11:03:00+00:00,8.7084,49.4111,20000,52,46,17000
10586,2024-03-02 10:51:00+00:00,8.663,49.4163,2024-03-02 11:00:00+00:00,8.6754,49.4194,29000,69,68,29000
9744,2024-03-02 10:51:00+00:00,8.6793,49.4137,2024-03-02 11:09:00+00:00,8.7057,49.4131,18000,47,43,16000
829,2024-03-02 10:54:00+00:00,8.6713,49.4142,2024-03-02 11:03:00+00:00,8.6859,49.4141,3000,20,17,2000
7248,2024-03-02 10:54:00+00:00,8.6622,49.4028,2024-03-02 11:09:00+00:00,8.6792,49.4031,12000,36,32,10000
10170,2024-03-02 10:54:00+00:00,8.672,49.3772,2024-03-02 11:15:00+00:00,8.6937,49.4093,13000,38,30,9000
12454,2024-03-02 10:57:00+00:00,8.6959,49.4088,2024-03-02 11:06:00+00:00,8.7086,49.411,9000,31,31,9000
5920,2024-03-02 10:57:00+00:00,8.7101,49.4095,2024-03-02 11:03:00+00:00,8.7101,49.4095,40000,89,89,40000
9247,2024-03-02 11:00:00+00:00,8.7186,49.4143,2024-03-02 11:15:00+00:00,8.7119,49.4116,35000,80,78,34000
6132,2024-03-02 11:00:00+00:00,8.7188,49.4143,2024-03-02 15:18:00+00:00,8.7119,49.4115,2000,17,16,1000
110,2024-03-02 11:03:00+00:00,8.7177,49.414,2024-03-02 11:15:00+00:00,8.712,49.4116,27000,65,63,26000
10586,2024-03-02 11:06:00+00:00,8.6754,49.4194,2024-03-02 11:15:00+00:00,8.6803,49.4269,28000,66,63,26000
12513,2024-03-02 11:06:00+00:00,8.7132,49.4123,2024-03-02 11:15:00+00:00,8.6958,49.409,31000,72,68,29000
3565,2024-03-02 11:06:00+00:00,8.64,49.4016,2024-03-02 11:15:00+00:00,8.6414,49.4121,18000,47,47,18000
10698,2024-03-02 11:09:00+00:00,8.6684,49.4044,2024-03-02 12:00:00+00:00,8.6683,49.4065,29000,69,66,28000
11555,2024-03-02 11:12:00+00:00,8.6658,49.4044,2024-03-02 11:27:00+00:00,8.6591,49.4062,32000,74,71,31000
9141,2024-03-02 11:12:00+00:00,8.6906,49.3851,2024-03-02 11:27:00+00:00,8.6903,49.38,20000,52,50,19000
8191,2024-03-02 11:15:00+00:00,8.679,49.3838,2024-03-02 11:27:00+00:00,8.6846,49.3798,35000,79,77,34000
1475,2024-03-02 11:15:00+00:00,8.679,49.3837,2024-03-02 11:39:00+00:00,8.6885,49.3804,24000,58,54,21000
3138,2024-03-02 11:15:00+00:00,8.6496,49.4233,2024-03-02 11:21:00+00:00,8.648,49.4203,14000,41,38,13000
829,2024-03-02 11:15:00+00:00,8.6859,49.4141,2024-03-02 14:24:00+00:00,8.677,49.4045,1000,16,100,46000
